ceeb,campus,year,applicants,admits,denied,app_gpa,adm_gpa,den_gpa
053747,Los Angeles,2007,14.0,3.0,11.0,3.63,,
052670,Santa Barbara,1999,9.0,7.0,2.0,3.79,3.86,3.545
050499,Davis,2010,8.0,,,,,
053243,Santa Barbara,2004,22.0,20.0,2.0,3.7,3.76,3.1000000000000085
053770,San Diego,2013,5.0,,,3.73,,
054815,Irvine,2022,42.0,7.0,35.0,4.15,4.22,4.136
004311,Merced,2009,52.0,34.0,18.0,,,
050134,Santa Cruz,2006,10.0,7.0,3.0,3.63,3.87,3.069999999999999
051216,San Diego,2015,12.0,3.0,9.0,3.47,,
052748,Irvine,2011,8.0,,,,,
054207,Merced,2014,20.0,10.0,10.0,3.24,3.48,3.0000000000000013
051153,Merced,2016,25.0,16.0,9.0,3.24,3.47,2.831111111111111
053305,Irvine,2000,18.0,3.0,15.0,3.49,,
050968,Riverside,2011,64.0,50.0,14.0,3.53,3.68,2.9942857142857133
054771,Merced,2018,,,,3.37,3.76,
051395,Universitywide,2009,11.0,9.0,2.0,3.57,3.75,2.759999999999998
052683,Universitywide,2001,372.0,334.0,38.0,3.58,3.64,3.0526315789473686
051986,Irvine,1997,11.0,7.0,4.0,3.81,4.02,3.4425000000000017
050157,Irvine,2022,32.0,4.0,28.0,,,
050209,San Diego,2009,15.0,4.0,11.0,3.97,,
051975,San Diego,2021,142.0,29.0,113.0,4.04,4.26,3.9835398230088495
052834,Davis,2016,115.0,44.0,71.0,3.96,4.2,3.811267605633802
051984,Santa Cruz,2009,75.0,47.0,28.0,3.52,3.71,3.2010714285714283
052798,San Diego,2023,46.0,16.0,30.0,3.62,4.15,3.3373333333333335
053145,San Diego,2003,43.0,15.0,28.0,3.89,4.06,3.798928571428572
054632,Davis,2024,15.0,4.0,11.0,3.51,,
050905,Irvine,1994,10.0,10.0,0.0,3.67,3.67,
052585,Irvine,2006,11.0,8.0,3.0,3.61,3.76,3.210000000000001
004020,Santa Cruz,2023,10.0,5.0,5.0,,,
004964,Berkeley,2006,27.0,8.0,19.0,,,
053503,Los Angeles,2020,152.0,21.0,131.0,4.02,4.28,3.978320610687023
050255,Santa Cruz,2013,7.0,,,3.21,,
052045,Los Angeles,1994,10.0,3.0,7.0,,,
054634,Santa Cruz,2019,,,,3.46,,
050109,Merced,2011,10.0,8.0,2.0,3.39,3.51,2.91
052487,San Diego,2000,13.0,,,,,
053383,Los Angeles,2015,7.0,,,,,
050969,Irvine,2017,166.0,44.0,122.0,3.63,4.14,3.4460655737704915
052320,Davis,2005,15.0,7.0,8.0,3.6,4.08,3.1799999999999997
053675,Los Angeles,2021,52.0,4.0,48.0,3.86,,
052395,Santa Barbara,2010,25.0,9.0,16.0,,,
053096,Santa Barbara,2007,27.0,12.0,15.0,3.65,4.0,3.3699999999999997
052017,Merced,2020,28.0,26.0,2.0,3.48,3.56,2.4399999999999977
051938,Irvine,2025,11.0,,,3.82,,
052295,Santa Cruz,2018,6.0,,,3.88,,
052892,Los Angeles,2001,34.0,14.0,20.0,3.7,4.1,3.420000000000001
050683,San Diego,2022,39.0,5.0,34.0,3.98,4.33,3.9285294117647056
051060,Irvine,2023,50.0,,,3.9,,
051506,Universitywide,2024,,,,3.67,,
051362,Santa Cruz,2020,19.0,13.0,6.0,,,
053973,Los Angeles,2023,30.0,3.0,27.0,,,
052563,San Diego,2016,105.0,37.0,68.0,,,
004396,Los Angeles,2020,106.0,29.0,77.0,,,
053326,Santa Cruz,2022,21.0,8.0,13.0,,,
053330,Los Angeles,2019,45.0,8.0,37.0,4.06,4.18,4.034054054054054
050196,San Diego,2006,26.0,9.0,17.0,3.96,4.22,3.82235294117647
050470,Santa Cruz,2019,15.0,5.0,10.0,,,
053048,Irvine,2016,16.0,5.0,11.0,,,
051000,Berkeley,2004,5.0,,,3.82,,
054444,Merced,2022,8.0,7.0,1.0,3.27,3.37,2.5700000000000003
054519,Irvine,2016,46.0,7.0,39.0,3.44,4.02,3.3358974358974365
052280,Riverside,1994,9.0,8.0,1.0,,,
004486,Irvine,1999,20.0,8.0,12.0,,,
052058,Los Angeles,2022,153.0,22.0,131.0,4.17,4.36,4.138091603053435
053575,Riverside,2015,,,,3.46,,
051145,Los Angeles,2005,54.0,18.0,36.0,3.73,4.0,3.5949999999999998
050490,Berkeley,2012,12.0,,,3.89,,
054015,Universitywide,2010,17.0,13.0,4.0,3.5,3.69,2.8825000000000003
053165,Berkeley,1999,30.0,10.0,20.0,3.93,4.21,3.7900000000000005
051677,Santa Barbara,2004,31.0,13.0,18.0,3.62,3.9,3.417777777777778
052056,San Diego,1998,14.0,4.0,10.0,3.65,,
051910,Santa Barbara,2012,7.0,5.0,2.0,3.89,4.04,3.5150000000000006
053297,Berkeley,2007,39.0,12.0,27.0,4.0,4.22,3.902222222222222
054436,Santa Barbara,2022,27.0,6.0,21.0,3.67,4.27,3.4985714285714287
050815,Los Angeles,2014,61.0,9.0,52.0,3.85,4.23,3.784230769230769
004314,Irvine,2024,324.0,157.0,167.0,,,
054597,Davis,2016,,,,3.65,,
051540,Santa Barbara,2016,27.0,9.0,18.0,3.64,4.08,3.42
054355,Irvine,2017,25.0,6.0,19.0,3.74,4.23,3.585263157894737
050800,Berkeley,2022,,,,3.84,,
054166,Los Angeles,2025,124.0,12.0,112.0,3.93,4.2,3.901071428571428
052803,Merced,2010,5.0,5.0,0.0,3.65,3.65,
051518,Los Angeles,2020,25.0,3.0,22.0,3.4,,
053130,Universitywide,2012,37.0,28.0,9.0,3.75,3.87,3.376666666666667
053739,Davis,2017,31.0,8.0,23.0,3.56,3.99,3.4104347826086956
004340,Berkeley,2011,34.0,8.0,26.0,,,
052620,Berkeley,2000,27.0,10.0,17.0,3.77,4.12,3.564117647058824
050692,Irvine,2025,204.0,41.0,163.0,3.76,4.22,3.6442944785276072
054351,Davis,2016,123.0,56.0,67.0,3.97,4.17,3.8028358208955226
051187,Berkeley,2015,8.0,,,3.85,,
054630,San Diego,2002,29.0,15.0,14.0,,,
052176,Davis,2011,14.0,11.0,3.0,3.84,4.02,3.1799999999999997
051829,Berkeley,2015,9.0,,,,,
051242,Santa Barbara,2010,25.0,15.0,10.0,3.68,3.99,3.215
052710,Los Angeles,2000,26.0,5.0,21.0,3.81,4.29,3.6957142857142857
053358,Davis,2017,16.0,7.0,9.0,,,
053090,Los Angeles,2001,9.0,,,3.6,,
052159,Berkeley,1994,145.0,79.0,66.0,,,
052425,San Diego,2005,9.0,,,3.75,,
050495,Santa Cruz,2016,8.0,4.0,4.0,3.78,,
051420,Merced,2007,6.0,5.0,1.0,3.5,3.56,3.1999999999999993
004931,Berkeley,2023,106.0,31.0,75.0,,,
052185,Merced,2022,33.0,33.0,0.0,,,
053868,Riverside,2006,27.0,20.0,7.0,3.5,3.77,2.7285714285714278
054847,Merced,2024,25.0,25.0,0.0,3.76,3.76,
051840,Universitywide,2016,72.0,33.0,39.0,3.37,3.8,3.006153846153847
052563,Riverside,2008,66.0,61.0,5.0,,,
050658,Davis,1998,49.0,35.0,14.0,3.78,3.95,3.355
252215,Berkeley,2023,32.0,5.0,27.0,,,
052660,Santa Barbara,2013,11.0,4.0,7.0,3.72,,
053005,Berkeley,2000,62.0,13.0,49.0,,,
050729,San Diego,2011,115.0,33.0,82.0,3.9,4.2,3.7792682926829264
050968,Berkeley,1998,30.0,6.0,24.0,3.78,4.0,3.7249999999999996
052464,Riverside,2013,15.0,8.0,7.0,3.46,3.77,3.1057142857142854
050055,Santa Barbara,2021,159.0,25.0,134.0,3.84,4.2,3.772835820895522
054664,Universitywide,2024,,,,4.03,4.14,
052600,Riverside,2013,27.0,15.0,12.0,3.32,3.44,3.17
052891,Riverside,2009,28.0,24.0,4.0,3.68,3.76,3.200000000000003
051580,Merced,2017,26.0,14.0,12.0,3.17,3.41,2.89
050077,Davis,2001,7.0,3.0,4.0,3.62,,
050225,Davis,1994,7.0,5.0,2.0,3.23,3.37,2.879999999999999
004395,Berkeley,1996,24.0,6.0,18.0,,,
051356,Santa Barbara,2003,16.0,9.0,7.0,,,
052175,Merced,2023,14.0,12.0,2.0,3.72,3.85,2.9400000000000013
052320,Santa Barbara,2023,40.0,14.0,26.0,3.81,4.14,3.632307692307693
053216,San Diego,2014,,,,3.68,,
053512,Davis,1998,27.0,13.0,14.0,,,
050155,Santa Cruz,1998,12.0,7.0,5.0,3.35,3.75,2.7900000000000005
051140,Riverside,2001,32.0,25.0,7.0,,,
050350,San Diego,1995,,,,3.17,,
052567,Davis,2002,7.0,3.0,4.0,3.37,,
053467,Merced,2021,43.0,39.0,4.0,3.45,3.52,2.7674999999999983
004084,Los Angeles,2005,57.0,27.0,30.0,,,
050370,Riverside,1994,21.0,17.0,4.0,,,
054260,Irvine,2015,9.0,,,3.35,,
050035,San Diego,1999,38.0,19.0,19.0,3.71,3.97,3.4499999999999993
052085,Universitywide,2010,99.0,94.0,5.0,3.87,3.9,3.306000000000006
053680,Davis,2018,111.0,36.0,75.0,3.9,4.21,3.7512
054643,San Diego,2019,5.0,3.0,2.0,3.98,,
053655,San Diego,2004,41.0,24.0,17.0,3.93,4.15,3.6194117647058817
052837,Santa Barbara,1996,9.0,8.0,1.0,3.9,3.98,3.2600000000000016
052943,Davis,2005,27.0,22.0,5.0,3.69,3.76,3.3819999999999992
052305,Irvine,2012,34.0,8.0,26.0,3.58,3.83,3.503076923076923
051347,Irvine,2022,167.0,14.0,153.0,3.76,4.28,3.712418300653595
051479,Berkeley,2012,23.0,7.0,16.0,3.99,4.3,3.854375000000001
051514,San Diego,2022,72.0,11.0,61.0,,,
050748,Los Angeles,1994,159.0,66.0,93.0,3.79,4.08,3.5841935483870966
004327,Riverside,2010,170.0,123.0,47.0,,,
054247,Los Angeles,2023,15.0,,,3.66,,
051450,San Diego,2013,25.0,11.0,14.0,3.88,4.24,3.597142857142857
051479,Irvine,2025,73.0,14.0,59.0,3.58,4.21,3.4305084745762717
004101,Universitywide,2013,217.0,132.0,85.0,,,
052850,San Diego,2008,38.0,18.0,20.0,3.77,3.98,3.5809999999999995
053113,Santa Cruz,2019,65.0,26.0,39.0,3.74,4.06,3.5266666666666673
053585,Irvine,2001,12.0,5.0,7.0,,,
052129,Santa Barbara,2015,27.0,16.0,11.0,3.73,3.89,3.4972727272727266
050259,Riverside,2020,17.0,9.0,8.0,3.66,3.95,3.3337499999999993
050819,Merced,2004,8.0,,,,,
053200,Davis,2023,12.0,6.0,6.0,,,
052663,Berkeley,2018,25.0,3.0,22.0,,,
052427,Universitywide,2014,,,,3.3,,
053747,Santa Cruz,2013,21.0,12.0,9.0,3.56,3.7,3.373333333333333
051010,Davis,2008,5.0,4.0,1.0,3.92,,
053608,Santa Cruz,2004,30.0,17.0,13.0,3.55,3.71,3.3407692307692307
050805,San Diego,2014,38.0,7.0,31.0,3.6,4.2,3.4645161290322584
050637,Santa Barbara,2018,11.0,4.0,7.0,3.96,,
051092,Universitywide,1995,23.0,19.0,4.0,3.9,3.9,3.900000000000002
052870,Los Angeles,1995,22.0,14.0,8.0,3.94,3.95,3.9224999999999985
050378,Universitywide,1998,23.0,19.0,4.0,3.79,3.89,3.3150000000000013
051423,Santa Cruz,2008,26.0,17.0,9.0,3.55,3.7,3.2666666666666657
053682,Santa Cruz,2016,8.0,3.0,5.0,3.28,,
051247,Irvine,2005,21.0,6.0,15.0,3.55,3.99,3.374
053665,Universitywide,2007,37.0,32.0,5.0,3.8,3.92,3.031999999999999
052175,Santa Barbara,1996,12.0,11.0,1.0,3.53,3.6,2.759999999999998
051360,Universitywide,2017,70.0,45.0,25.0,3.68,3.87,3.3380000000000005
053515,San Diego,2023,52.0,26.0,26.0,3.74,4.13,3.350000000000001
051672,Santa Barbara,2021,39.0,11.0,28.0,3.54,4.09,3.3239285714285716
053083,Universitywide,2000,32.0,26.0,6.0,3.59,3.68,3.199999999999998
053142,Los Angeles,2021,157.0,26.0,131.0,,,
053847,Davis,2019,45.0,20.0,25.0,3.62,3.99,3.324
004655,Los Angeles,2000,21.0,8.0,13.0,,,
053212,Los Angeles,2000,45.0,13.0,32.0,,,
004061,Berkeley,2007,101.0,41.0,60.0,,,
052503,Davis,2010,27.0,16.0,11.0,3.54,3.8,3.161818181818182
050804,Los Angeles,1994,23.0,7.0,16.0,3.62,4.17,3.3793750000000005
051274,Berkeley,2013,79.0,12.0,67.0,3.9,4.13,3.858805970149253
053631,San Diego,2003,13.0,,,,,
053468,Universitywide,2024,54.0,38.0,16.0,,,
051629,Santa Cruz,2023,,,,3.79,4.12,
050160,Universitywide,2018,52.0,31.0,21.0,3.58,3.81,3.2404761904761905
050963,Santa Barbara,2022,28.0,11.0,17.0,3.89,4.26,3.650588235294118
051328,Riverside,2015,55.0,24.0,31.0,3.48,3.81,3.224516129032258
051415,Davis,2011,9.0,,,,,
053450,Santa Cruz,2001,,,,3.83,3.83,
052967,Santa Cruz,2006,52.0,50.0,2.0,,,
052951,Irvine,2007,20.0,13.0,7.0,3.95,4.17,3.5414285714285714
053014,Universitywide,2014,19.0,7.0,12.0,3.55,3.84,3.380833333333334
053512,Santa Barbara,2016,62.0,20.0,42.0,,,
052061,Irvine,2016,10.0,5.0,5.0,3.97,4.26,3.680000000000001
053381,Berkeley,2020,17.0,,,3.93,,
052567,Santa Barbara,2020,66.0,25.0,41.0,3.84,4.22,3.6082926829268294
050590,Irvine,2005,78.0,52.0,26.0,3.66,3.89,3.2000000000000006
050925,Irvine,2008,35.0,11.0,24.0,3.49,3.98,3.265416666666667
052694,Santa Barbara,2001,63.0,28.0,35.0,3.42,3.78,3.1320000000000006
052850,Riverside,2000,15.0,11.0,4.0,,,
054507,Universitywide,2018,22.0,15.0,7.0,3.83,4.07,3.315714285714286
053272,Berkeley,2007,72.0,22.0,50.0,3.97,4.21,3.8644000000000007
051290,Universitywide,2012,6.0,4.0,2.0,3.88,,
053303,Berkeley,2006,22.0,8.0,14.0,4.03,4.29,3.881428571428572
051418,Universitywide,2006,31.0,25.0,6.0,3.58,3.73,2.9550000000000005
052373,San Diego,2019,20.0,6.0,14.0,3.73,4.05,3.5928571428571425
053808,Irvine,1998,7.0,3.0,4.0,3.48,,
052908,Irvine,2019,56.0,4.0,52.0,3.71,,
052480,Los Angeles,2021,163.0,14.0,149.0,3.93,4.24,3.9008724832214767
004494,Irvine,2023,660.0,348.0,312.0,,,
053545,Los Angeles,2005,40.0,9.0,31.0,3.63,4.1,3.493548387096774
053303,Irvine,2019,40.0,6.0,34.0,3.87,4.21,3.8100000000000005
051130,Universitywide,2007,24.0,18.0,6.0,3.64,3.96,2.6799999999999997
050990,Santa Barbara,2024,28.0,5.0,23.0,,,
052708,Davis,2009,6.0,3.0,3.0,,,
054891,Universitywide,2021,67.0,53.0,14.0,3.72,3.84,3.265714285714288
053871,Berkeley,2010,19.0,4.0,15.0,3.85,,
050980,Santa Barbara,2018,62.0,25.0,37.0,3.93,4.21,3.7408108108108107
052867,Merced,2011,11.0,9.0,2.0,3.36,3.46,2.91
051349,Irvine,2013,37.0,24.0,13.0,,,
004602,Santa Barbara,2019,150.0,88.0,62.0,,,
050697,Riverside,2015,8.0,4.0,4.0,3.61,,
053161,Universitywide,2012,12.0,7.0,5.0,,,
050060,Berkeley,2020,8.0,,,,,
052733,Universitywide,1995,10.0,8.0,2.0,,,
052943,Santa Barbara,2023,49.0,10.0,39.0,,,
050270,Berkeley,2020,191.0,33.0,158.0,3.99,4.23,3.939873417721519
050718,Riverside,2022,247.0,181.0,66.0,3.99,4.11,3.660909090909091
053515,Riverside,2015,16.0,5.0,11.0,3.39,4.01,3.108181818181819
052637,Merced,2015,12.0,8.0,4.0,,,
050119,Santa Barbara,2020,50.0,20.0,30.0,3.97,4.25,3.783333333333333
050526,Los Angeles,2014,105.0,23.0,82.0,4.05,4.29,3.982682926829268
053910,Riverside,2024,8.0,7.0,1.0,3.79,3.88,3.16
051548,Universitywide,2011,22.0,16.0,6.0,3.58,3.74,3.1533333333333338
051780,Santa Barbara,2023,13.0,10.0,3.0,,,
053215,Merced,2025,6.0,5.0,1.0,,,
050404,Santa Barbara,2018,11.0,4.0,7.0,3.81,,
051520,Berkeley,2024,39.0,4.0,35.0,3.81,,
050093,Irvine,2014,71.0,23.0,48.0,3.68,4.15,3.4547916666666674
004391,Davis,1994,18.0,12.0,6.0,,,
053466,Santa Cruz,2025,302.0,246.0,56.0,3.98,4.06,3.6285714285714312
007711,Santa Cruz,2019,203.0,151.0,52.0,,,
052553,Merced,2023,11.0,9.0,2.0,3.58,3.67,3.1750000000000007
050815,Santa Cruz,2020,88.0,62.0,26.0,3.87,4.02,3.5123076923076932
050837,Universitywide,2004,35.0,26.0,9.0,3.59,3.77,3.0699999999999994
052124,Davis,2013,11.0,6.0,5.0,,,
053763,Berkeley,2022,16.0,,,,,
054073,Merced,2022,9.0,9.0,0.0,3.63,3.63,
053520,Irvine,2018,90.0,23.0,67.0,3.73,4.18,3.5755223880597016
054542,Davis,2020,15.0,6.0,9.0,3.57,3.81,3.4099999999999997
050103,Universitywide,2017,124.0,100.0,24.0,,,
053442,San Diego,1997,7.0,6.0,1.0,4.0,4.09,3.460000000000001
052504,Universitywide,2003,21.0,14.0,7.0,,,
050475,Irvine,1999,6.0,5.0,1.0,3.89,4.13,2.6900000000000013
051472,Riverside,2006,5.0,4.0,1.0,3.51,,
053499,Santa Cruz,2005,17.0,14.0,3.0,3.78,3.81,3.6399999999999957
051269,Santa Cruz,2025,7.0,4.0,3.0,,,
051719,Santa Barbara,2006,67.0,22.0,45.0,3.48,3.9,3.274666666666667
050438,Santa Cruz,2007,27.0,19.0,8.0,3.51,3.64,3.20125
050259,Berkeley,2007,15.0,3.0,12.0,3.67,,
053800,San Diego,2017,13.0,,,3.87,,
050602,Berkeley,2025,87.0,11.0,76.0,4.05,4.3,4.013815789473684
052505,Los Angeles,2018,33.0,4.0,29.0,3.83,,
051727,San Diego,2003,69.0,26.0,43.0,,,
050090,San Diego,2018,45.0,9.0,36.0,3.48,3.92,3.3699999999999997
053906,Berkeley,2008,32.0,5.0,27.0,3.95,4.13,3.9166666666666665
054103,Berkeley,2011,10.0,,,,,
050662,Riverside,2016,17.0,11.0,6.0,,,
052491,San Diego,2007,22.0,5.0,17.0,3.52,4.04,3.3670588235294114
051106,Merced,2004,24.0,,,3.55,,
053995,Berkeley,2019,10.0,3.0,7.0,3.97,,
053748,Universitywide,2013,41.0,25.0,16.0,,,
053328,San Diego,2014,33.0,6.0,27.0,3.74,4.24,3.628888888888889
052688,Santa Cruz,1994,11.0,11.0,0.0,3.65,3.65,
050048,San Diego,2020,,,,3.7,,
050215,San Diego,2006,25.0,10.0,15.0,,,
052285,Universitywide,2006,,,,3.72,3.74,
052598,Santa Barbara,2022,58.0,15.0,43.0,3.94,4.23,3.8388372093023255
051590,Riverside,2011,58.0,38.0,20.0,3.46,3.64,3.1180000000000008
053571,Los Angeles,2023,,,,3.97,,
050583,Riverside,2013,12.0,5.0,7.0,3.32,3.75,3.0128571428571425
052585,Merced,2010,11.0,9.0,2.0,3.61,3.8,2.7550000000000026
053608,Los Angeles,2025,153.0,14.0,139.0,4.03,4.28,4.004820143884893
054219,Davis,2017,15.0,8.0,7.0,4.08,4.29,3.8400000000000003
051228,Santa Barbara,2019,28.0,7.0,21.0,3.9,4.27,3.776666666666667
050075,Los Angeles,2018,13.0,,,3.96,,
052894,San Diego,2002,29.0,9.0,20.0,3.66,4.18,3.4260000000000006
050628,Irvine,2011,54.0,36.0,18.0,3.98,4.15,3.639999999999999
051760,Santa Barbara,2011,10.0,3.0,7.0,,,
053078,Universitywide,2016,235.0,167.0,68.0,,,
004691,Riverside,2022,681.0,448.0,233.0,,,
054429,Berkeley,2020,22.0,6.0,16.0,3.99,4.1,3.9487500000000004
052279,San Diego,2016,71.0,18.0,53.0,3.83,4.24,3.6907547169811323
053215,Santa Barbara,1998,74.0,50.0,24.0,,,
052661,San Diego,2011,67.0,11.0,56.0,3.52,4.1,3.406071428571429
052665,Los Angeles,1994,39.0,25.0,14.0,3.64,3.87,3.229285714285715
051352,Riverside,1996,9.0,8.0,1.0,,,
051982,Berkeley,2002,21.0,8.0,13.0,,,
054270,San Diego,2022,,,,3.55,,
052968,Davis,2017,6.0,5.0,1.0,3.89,3.98,3.4400000000000013
052220,San Diego,2019,,,,3.39,,
004004,Berkeley,2016,185.0,36.0,149.0,,,
051356,San Diego,2016,37.0,17.0,20.0,,,
051430,Davis,2012,36.0,13.0,23.0,3.61,3.96,3.412173913043479
052501,Santa Cruz,2013,20.0,7.0,13.0,3.46,4.01,3.163846153846154
004070,Irvine,2010,73.0,28.0,45.0,,,
050704,Santa Barbara,2001,37.0,17.0,20.0,3.59,3.89,3.3349999999999995
050783,Universitywide,2005,34.0,30.0,4.0,3.77,3.88,2.945000000000004
053978,Los Angeles,2010,20.0,,,3.64,,
050645,Universitywide,2008,,,,3.66,3.66,
052615,Irvine,2022,29.0,6.0,23.0,3.81,4.15,3.7213043478260865
053415,San Diego,2021,39.0,5.0,34.0,3.74,4.22,3.669411764705883
12051598,Berkeley,2025,,,,4.07,,
053092,Berkeley,2001,21.0,5.0,16.0,3.77,4.11,3.6637500000000003
051621,Santa Barbara,2023,10.0,4.0,6.0,3.73,,
053459,Universitywide,2019,126.0,80.0,46.0,3.72,3.94,3.3373913043478267
004391,Santa Barbara,2012,102.0,48.0,54.0,,,
051605,Riverside,2020,21.0,4.0,17.0,3.34,,
050936,Davis,2015,34.0,11.0,23.0,3.86,4.21,3.6926086956521744
052267,Santa Barbara,2010,82.0,26.0,56.0,3.68,4.09,3.489642857142857
051972,Santa Cruz,2006,84.0,60.0,24.0,3.42,3.59,2.9949999999999997
050710,Santa Cruz,2004,5.0,4.0,1.0,3.8,,
050421,Irvine,2007,86.0,46.0,40.0,3.61,3.87,3.310999999999999
053929,Berkeley,2014,5.0,,,,,
053092,Irvine,2014,44.0,16.0,28.0,3.83,4.21,3.6128571428571434
053984,Merced,2025,,,,3.56,,
053372,Riverside,2018,22.0,18.0,4.0,3.79,3.89,3.34
052615,Universitywide,1997,23.0,20.0,3.0,3.86,3.83,4.060000000000002
053343,Los Angeles,2013,196.0,51.0,145.0,3.96,4.24,3.86151724137931
052297,San Diego,2017,24.0,8.0,16.0,3.86,4.25,3.665
053163,San Diego,2023,196.0,24.0,172.0,4.0,4.23,3.967906976744186
052275,Irvine,2014,65.0,23.0,42.0,3.44,3.79,3.2483333333333335
004339,Davis,1995,18.0,11.0,7.0,,,
051440,Berkeley,2002,31.0,7.0,24.0,3.81,4.23,3.6875
051885,Berkeley,1995,18.0,10.0,8.0,3.56,3.83,3.2225
052650,Santa Barbara,2019,7.0,5.0,2.0,3.77,3.89,3.4700000000000006
052837,San Diego,2009,21.0,10.0,11.0,3.59,3.88,3.3263636363636366
052870,Santa Cruz,2001,34.0,32.0,2.0,3.78,3.84,2.819999999999993
054642,Santa Barbara,2023,,,,3.48,,
050372,Merced,2018,16.0,14.0,2.0,3.76,3.85,3.129999999999999
051981,Berkeley,2018,45.0,8.0,37.0,4.04,4.2,4.005405405405406
050545,Santa Cruz,2016,25.0,21.0,4.0,4.12,4.17,3.8575000000000017
050855,San Diego,1996,15.0,4.0,11.0,3.44,,
059801,San Diego,2021,,,,3.93,4.23,
051400,Santa Cruz,2013,8.0,,,3.33,,
054231,Santa Barbara,2023,46.0,16.0,30.0,4.04,4.24,3.933333333333333
052661,Riverside,2003,103.0,77.0,26.0,,,
051569,Riverside,2002,36.0,22.0,14.0,,,
050888,Davis,2025,58.0,14.0,44.0,3.78,4.16,3.6590909090909083
051347,Los Angeles,2025,94.0,7.0,87.0,3.84,4.3,3.802988505747126
051788,Riverside,2016,43.0,28.0,15.0,3.45,3.63,3.1139999999999994
052058,Davis,2009,116.0,57.0,59.0,3.65,3.9,3.4084745762711863
051180,Berkeley,2021,35.0,5.0,30.0,3.67,4.31,3.563333333333333
053231,Merced,2018,16.0,11.0,5.0,3.42,3.58,3.067999999999999
054527,Riverside,2016,23.0,7.0,16.0,3.15,3.71,2.9050000000000002
052379,Riverside,2007,13.0,8.0,5.0,3.43,3.57,3.206000000000001
050564,Universitywide,2015,202.0,137.0,65.0,3.65,3.8,3.333846153846153
053722,San Diego,2024,37.0,17.0,20.0,3.71,4.09,3.3870000000000005
051340,Santa Cruz,2013,14.0,7.0,7.0,3.67,3.91,3.4299999999999993
051330,Merced,2006,10.0,10.0,0.0,,,
053336,Riverside,1996,11.0,9.0,2.0,,,
053571,Universitywide,2019,,,,3.91,,
051970,Universitywide,2023,,,,3.94,4.1,
052175,San Diego,2009,5.0,5.0,0.0,4.24,4.24,
053075,Santa Barbara,2007,24.0,11.0,13.0,3.77,3.98,3.5923076923076924
052773,Los Angeles,2015,43.0,12.0,31.0,3.82,4.26,3.6496774193548385
050675,Riverside,2005,48.0,32.0,16.0,3.36,3.54,3.0
052269,Davis,2000,9.0,,,,,
054166,Davis,2012,59.0,28.0,31.0,3.8,4.01,3.610322580645161
004409,Los Angeles,2020,43.0,10.0,33.0,,,
051247,Los Angeles,2008,22.0,9.0,13.0,3.49,4.04,3.1092307692307695
052146,Davis,2025,28.0,8.0,20.0,,,
051244,Universitywide,2018,52.0,31.0,21.0,,,
050974,Riverside,2024,254.0,216.0,38.0,3.94,4.05,3.314736842105264
004706,Universitywide,2001,150.0,136.0,14.0,,,
053815,Riverside,2024,8.0,5.0,3.0,3.7,3.76,3.6000000000000014
053310,Merced,2013,6.0,4.0,2.0,,,
052680,San Diego,2011,29.0,8.0,21.0,,,
052837,Riverside,2001,5.0,5.0,0.0,,,
053112,Santa Barbara,2020,61.0,30.0,31.0,,,
053345,Irvine,2013,14.0,6.0,8.0,3.82,4.2,3.5349999999999993
050973,Irvine,2025,41.0,13.0,28.0,3.94,4.2,3.8192857142857144
054378,Santa Cruz,2014,11.0,7.0,4.0,3.73,3.71,3.7650000000000006
053503,Riverside,1999,22.0,18.0,4.0,,,
053909,Riverside,2009,5.0,5.0,0.0,3.58,3.58,
004681,Santa Cruz,2019,68.0,42.0,26.0,,,
053404,Berkeley,2021,27.0,8.0,19.0,3.91,4.11,3.8257894736842104
050235,Los Angeles,2010,11.0,3.0,8.0,3.92,,
004691,Berkeley,2009,1018.0,245.0,773.0,,,
053417,Berkeley,2012,18.0,,,3.73,,
052694,San Diego,2014,97.0,28.0,69.0,3.71,4.17,3.5233333333333334
051662,Los Angeles,2025,52.0,7.0,45.0,3.78,4.2,3.7146666666666666
051795,Merced,2019,12.0,4.0,8.0,3.29,,
004692,Los Angeles,2000,99.0,45.0,54.0,,,
052950,Davis,2008,177.0,46.0,131.0,3.35,3.74,3.213053435114504
050784,San Diego,1996,11.0,8.0,3.0,3.73,3.79,3.5700000000000003
050715,Santa Barbara,2020,82.0,24.0,58.0,3.8,4.21,3.6303448275862062
051230,Universitywide,2015,82.0,39.0,43.0,3.63,3.86,3.421395348837209
052590,Davis,2008,41.0,17.0,24.0,3.68,4.04,3.4249999999999994
051220,Irvine,2011,78.0,39.0,39.0,3.81,4.1,3.520000000000001
004002,Santa Barbara,2001,86.0,63.0,23.0,,,
050555,Irvine,2021,37.0,8.0,29.0,3.7,3.94,3.633793103448276
050683,Los Angeles,2010,12.0,,,3.82,,
052736,Santa Cruz,1997,11.0,9.0,2.0,3.41,3.62,2.4650000000000034
052869,Santa Cruz,2015,7.0,3.0,4.0,3.55,,
051348,Santa Cruz,2010,6.0,,,3.39,,
052216,Universitywide,2005,23.0,14.0,9.0,3.49,3.8,3.0077777777777794
052541,Santa Cruz,2014,21.0,11.0,10.0,3.36,3.6,3.096
053785,Universitywide,2014,68.0,39.0,29.0,3.68,3.94,3.3303448275862073
054629,Los Angeles,2018,31.0,,,3.45,,
